access_id,odonimo_raw,civico,esponente,coordinate_quality_flag,raw_found,extract_found,processed_found,raw_coord_x,raw_coord_y,extract_coord_x,extract_coord_y,processed_coord_x,processed_coord_y,raw_extract_coordinate_match,extract_processed_coordinate_match,raw_extract_address_match,extract_processed_address_match,same_exact_coordinate_group_size,same_exact_coordinate_distinct_streets,same_exact_coordinate_streets_sample,source_diagnosis,recovery_action
3535806,TRAVERSA TERZA DI VIA DEI BIZANTINI,9,,same_street_outlier,true,true,true,"16,3095038","38,9638454","16,3095038","38,9638454","16,3095038","38,9638454",true,true,true,true,1,1,TRAVERSA TERZA DI VIA DEI BIZANTINI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3591897,TRAVERSA TERZA DI VIA MADONNA DELLA SPINA,1,,same_street_outlier,true,true,true,"16,3072269","38,9758221","16,3072269","38,9758221","16,3072269","38,9758221",true,true,true,true,1,1,TRAVERSA TERZA DI VIA MADONNA DELLA SPINA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3593970,TRAVERSA TERZA DI VIA MADONNA DELLA SPINA,9,,same_street_outlier,true,true,true,"16,2235183","38,9284666","16,2235183","38,9284666","16,2235183","38,9284666",true,true,true,true,2,2,TRAVERSA TERZA DI VIA MADONNA DELLA SPINA; VIA ALIDA NUCIFERO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3528477,VIA ABRUZZI,2,,same_street_outlier,true,true,true,"16,2226055","38,9280502","16,2226055","38,9280502","16,2226055","38,9280502",true,true,true,true,2,2,VIA ABRUZZI; VIA ALIDA NUCIFERO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3528479,VIA ABRUZZI,32,,same_street_outlier,true,true,true,"16,2819514","38,9699859","16,2819514","38,9699859","16,2819514","38,9699859",true,true,true,true,1,1,VIA ABRUZZI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3535126,VIA ACQUAFREDDA,228,,same_street_outlier,true,true,true,"16,3106471","38,95961","16,3106471","38,95961","16,3106471","38,95961",true,true,true,true,1,1,VIA ACQUAFREDDA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3535128,VIA ACQUAFREDDA,230,,same_street_outlier,true,true,true,"16,3338061","38,9553419","16,3338061","38,9553419","16,3338061","38,9553419",true,true,true,true,1,1,VIA ACQUAFREDDA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3535135,VIA ACQUAFREDDA,239,,same_street_outlier,true,true,true,"16,3014126","38,970104","16,3014126","38,970104","16,3014126","38,970104",true,true,true,true,2,2,VIA ACQUAFREDDA; VIA ANTONIO DE MEDICI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3535167,VIA ACQUAFREDDA,82,,same_street_outlier,true,true,true,"16,2803995","38,9456439","16,2803995","38,9456439","16,2803995","38,9456439",true,true,true,true,1,1,VIA ACQUAFREDDA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3530693,VIA ADIGE,11,,same_street_outlier,true,true,true,"16,3526505","38,9817086","16,3526505","38,9817086","16,3526505","38,9817086",true,true,true,true,1,1,VIA ADIGE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3530706,VIA ADIGE,23,,same_street_outlier,true,true,true,"16,3380281","38,9497387","16,3380281","38,9497387","16,3380281","38,9497387",true,true,true,true,1,1,VIA ADIGE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3522563,VIA ALBERT EINSTEIN,1,A,same_street_outlier,true,true,true,"16,3277317","38,9578573","16,3277317","38,9578573","16,3277317","38,9578573",true,true,true,true,1,1,VIA ALBERT EINSTEIN,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3535225,VIA ALDO MORO,40,S,same_street_outlier,true,true,true,"16,2800975","38,9650842","16,2800975","38,9650842","16,2800975","38,9650842",true,true,true,true,2,2,VIA ALDO MORO; VIA BAGNI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3512476,VIA ALIDA NUCIFERO,13,,same_street_outlier,true,true,true,"16,2368803","38,9263575","16,2368803","38,9263575","16,2368803","38,9263575",true,true,true,true,2,2,TRAVERSA TERZA DI VIA SAVERIO D'IPPOLITO; VIA ALIDA NUCIFERO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3596282,VIA ANDREA CEFALY SENIOR,11,,same_street_outlier,true,true,true,"16,2829156","38,9652725","16,2829156","38,9652725","16,2829156","38,9652725",true,true,true,true,2,2,VIA ANDREA CEFALY SENIOR; VIA BERNARDINO TELESIO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3529343,VIA ANTONELLO DA MESSINA,31,,same_street_outlier,true,true,true,"16,2817115","38,9499255","16,2817115","38,9499255","16,2817115","38,9499255",true,true,true,true,2,2,VIA ACQUAFREDDA; VIA ANTONELLO DA MESSINA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3529347,VIA ANTONELLO DA MESSINA,54,,same_street_outlier,true,true,true,"16,24053","38,9909267","16,24053","38,9909267","16,24053","38,9909267",true,true,true,true,1,1,VIA ANTONELLO DA MESSINA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3520617,VIA ANTONIO CAPPELLI,192,,same_street_outlier,true,true,true,"16,2257762","38,9149259","16,2257762","38,9149259","16,2257762","38,9149259",true,true,true,true,1,1,VIA ANTONIO CAPPELLI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3522739,VIA ANTONIO CAPPELLI,61,,same_street_outlier,true,true,true,"16,249212","38,953193","16,249212","38,953193","16,249212","38,953193",true,true,true,true,2,2,VIA ACQUAFREDDA; VIA ANTONIO CAPPELLI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3531953,VIA ANTONIO DE CURTIS,1,B,same_street_outlier,true,true,true,"16,3114486","38,9602113","16,3114486","38,9602113","16,3114486","38,9602113",true,true,true,true,1,1,VIA ANTONIO DE CURTIS,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3594007,VIA ANTONIO DE GRAZIA,3,,same_street_outlier,true,true,true,"16,341468","38,9847712","16,341468","38,9847712","16,341468","38,9847712",true,true,true,true,1,1,VIA ANTONIO DE GRAZIA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3524776,VIA ANTONIO DE MEDICI,15,B,same_street_outlier,true,true,true,"16,3051329","38,956494","16,3051329","38,956494","16,3051329","38,956494",true,true,true,true,1,1,VIA ANTONIO DE MEDICI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3524788,VIA ANTONIO DE MEDICI,2,,same_street_outlier,true,true,true,"16,3014126","38,970104","16,3014126","38,970104","16,3014126","38,970104",true,true,true,true,2,2,VIA ACQUAFREDDA; VIA ANTONIO DE MEDICI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3526415,VIA ANTONIO GRAMSCI,5,,same_street_outlier,true,true,true,"16,3132657","38,9769406","16,3132657","38,9769406","16,3132657","38,9769406",true,true,true,true,2,2,VIA ANTONIO GRAMSCI; VIA CALIA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3528341,VIA BAROLO,2,,same_street_outlier,true,true,true,"16,3205422","38,9778416","16,3205422","38,9778416","16,3205422","38,9778416",true,true,true,true,2,2,VIA BAROLO; VIA CARLO MARIA TALARICO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3527420,VIA BENEVENTO,1,,same_street_outlier,true,true,true,"16,323683","38,9797647","16,323683","38,9797647","16,323683","38,9797647",true,true,true,true,1,1,VIA BENEVENTO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3527426,VIA BENEVENTO,1,C,same_street_outlier,true,true,true,"16,2864423","38,959954","16,2864423","38,959954","16,2864423","38,959954",true,true,true,true,1,1,VIA BENEVENTO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3526951,VIA BERNARDINO TELESIO,17,A,same_street_outlier,true,true,true,"16,2862562","38,9537183","16,2862562","38,9537183","16,2862562","38,9537183",true,true,true,true,1,1,VIA BERNARDINO TELESIO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3526973,VIA BERNARDINO TELESIO,54,C,same_street_outlier,true,true,true,"16,3244652","38,9828775","16,3244652","38,9828775","16,3244652","38,9828775",true,true,true,true,1,1,VIA BERNARDINO TELESIO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3574468,VIA BORBONI DI NAPOLI,13,,same_street_outlier,true,true,true,"16,3166785","38,9760273","16,3166785","38,9760273","16,3166785","38,9760273",true,true,true,true,1,1,VIA BORBONI DI NAPOLI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3514147,VIA BREZIA,4,,same_street_outlier,true,true,true,"16,2806846","38,9687831","16,2806846","38,9687831","16,2806846","38,9687831",true,true,true,true,1,1,VIA BREZIA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3593852,VIA CADORE,16,,same_street_outlier,true,true,true,"16,283252","38,9671463","16,283252","38,9671463","16,283252","38,9671463",true,true,true,true,1,1,VIA CADORE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3519528,VIA CALATAFIMI,5,,same_street_outlier,true,true,true,"16,320142","38,9738622","16,320142","38,9738622","16,320142","38,9738622",true,true,true,true,1,1,VIA CALATAFIMI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3519529,VIA CALATAFIMI,58,,same_street_outlier,true,true,true,"16,3293818","38,9774269","16,3293818","38,9774269","16,3293818","38,9774269",true,true,true,true,2,2,VIA CALATAFIMI; VIA DARIO GALLI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3579089,VIA CAMPANIA,3,,same_street_outlier,true,true,true,"16,2824736","38,9661174","16,2824736","38,9661174","16,2824736","38,9661174",true,true,true,true,1,1,VIA CAMPANIA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3551260,VIA CAPITANO MANFREDI,50,,same_street_outlier,true,true,true,"16,31168","38,9449264","16,31168","38,9449264","16,31168","38,9449264",true,true,true,true,1,1,VIA CAPITANO MANFREDI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3551288,VIA CAPITANO MANFREDI,8,,same_street_outlier,true,true,true,"16,3150455","38,9601054","16,3150455","38,9601054","16,3150455","38,9601054",true,true,true,true,1,1,VIA CAPITANO MANFREDI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3533364,VIA CARLO GOLDONI,1,,same_street_outlier,true,true,true,"16,3122022","38,9571591","16,3122022","38,9571591","16,3122022","38,9571591",true,true,true,true,1,1,VIA CARLO GOLDONI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3533370,VIA CARLO GOLDONI,14,,same_street_outlier,true,true,true,"16,30949","38,963869","16,30949","38,963869","16,30949","38,963869",true,true,true,true,1,1,VIA CARLO GOLDONI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3516506,VIA CARLO MARIA TALARICO,16,,same_street_outlier,true,true,true,"16,3205422","38,9778416","16,3205422","38,9778416","16,3205422","38,9778416",true,true,true,true,2,2,VIA BAROLO; VIA CARLO MARIA TALARICO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3517629,VIA CASTEL FIDARDO,7,B,same_street_outlier,true,true,true,"16,2990412","38,9463393","16,2990412","38,9463393","16,2990412","38,9463393",true,true,true,true,2,2,VIA CASTEL FIDARDO; VIA DEI BIZANTINI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3523868,VIA CATERINA MOLINARO,22,,same_street_outlier,true,true,true,"16,3078331","38,9553459","16,3078331","38,9553459","16,3078331","38,9553459",true,true,true,true,1,1,VIA CATERINA MOLINARO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3511517,VIA CAVALIERI DI MALTA,19,,same_street_outlier,true,true,true,"16,2375201","38,9416071","16,2375201","38,9416071","16,2375201","38,9416071",true,true,true,true,1,1,VIA CAVALIERI DI MALTA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3513760,VIA CERASOLO,11,,same_street_outlier,true,true,true,"16,3121458","38,9387584","16,3121458","38,9387584","16,3121458","38,9387584",true,true,true,true,1,1,VIA CERASOLO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3535415,VIA CESARE BATTISTI,1,,same_street_outlier,true,true,true,"16,3157049","38,9729972","16,3157049","38,9729972","16,3157049","38,9729972",true,true,true,true,2,2,VIA BENEDETTO MUSOLINO; VIA CESARE BATTISTI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3515455,VIA CIMABUE,15,,same_street_outlier,true,true,true,"16,3134726","38,956712","16,3134726","38,956712","16,3134726","38,956712",true,true,true,true,1,1,VIA CIMABUE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3515435,VIA CIMABUE,16,,same_street_outlier,true,true,true,"16,3134365","38,9512437","16,3134365","38,9512437","16,3134365","38,9512437",true,true,true,true,1,1,VIA CIMABUE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3534836,VIA CONCIAPELLE,67,,same_street_outlier,true,true,true,"16,30389","38,934783","16,30389","38,934783","16,30389","38,934783",true,true,true,true,1,1,VIA CONCIAPELLE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3534837,VIA CONCIAPELLE,8,,same_street_outlier,true,true,true,"16,3235452","38,9791649","16,3235452","38,9791649","16,3235452","38,9791649",true,true,true,true,1,1,VIA CONCIAPELLE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3513584,VIA CONFORTI,4,,same_street_outlier,true,true,true,"16,2931232","38,935429","16,2931232","38,935429","16,2931232","38,935429",true,true,true,true,2,2,VIA CONFORTI; VIA DEI MARRUCINI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3572290,VIA COSCHI,104,,same_street_outlier,true,true,true,"16,2755525","38,9449454","16,2755525","38,9449454","16,2755525","38,9449454",true,true,true,true,2,2,VIA CAFARONE; VIA COSCHI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3572275,VIA COSCHI,6,,same_street_outlier,true,true,true,"16,3136269","38,9337236","16,3136269","38,9337236","16,3136269","38,9337236",true,true,true,true,1,1,VIA COSCHI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3538966,VIA DEGLI ABETI,5,,same_street_outlier,true,true,true,"16,3139881","38,9521488","16,3139881","38,9521488","16,3139881","38,9521488",true,true,true,true,1,1,VIA DEGLI ABETI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3529681,VIA DEGLI ETRUSCHI,7,,same_street_outlier,true,true,true,"16,3330573","38,926976","16,3330573","38,926976","16,3330573","38,926976",true,true,true,true,2,2,VIA DEGLI ETRUSCHI; VIA DEL PROGRESSO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3534827,VIA DEGLI EUCALIPTI,45,,same_street_outlier,true,true,true,"16,3269658","38,9737706","16,3269658","38,9737706","16,3269658","38,9737706",true,true,true,true,1,1,VIA DEGLI EUCALIPTI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3516003,VIA DEGLI SVEVI,49,,same_street_outlier,true,true,true,"16,3078415","38,9471546","16,3078415","38,9471546","16,3078415","38,9471546",true,true,true,true,1,1,VIA DEGLI SVEVI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3515958,VIA DEGLI ULIVETI,2,,same_street_outlier,true,true,true,"16,3011624","38,9410098","16,3011624","38,9410098","16,3011624","38,9410098",true,true,true,true,2,2,VIA CARCERI; VIA DEGLI ULIVETI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3520410,VIA DEI BIZANTINI,131,,same_street_outlier,true,true,true,"16,2679017","38,9617222","16,2679017","38,9617222","16,2679017","38,9617222",true,true,true,true,2,2,VIA DEI BIZANTINI; VIA DELLE TERME,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3520440,VIA DEI BIZANTINI,181,,same_street_outlier,true,true,true,"16,2896293","38,9641287","16,2896293","38,9641287","16,2896293","38,9641287",true,true,true,true,1,1,VIA DEI BIZANTINI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3520443,VIA DEI BIZANTINI,195,B,same_street_outlier,true,true,true,"16,2952975","38,9622472","16,2952975","38,9622472","16,2952975","38,9622472",true,true,true,true,1,1,VIA DEI BIZANTINI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3553301,VIA DEI BIZANTINI,57,,same_street_outlier,true,true,true,"16,2768912","38,9549174","16,2768912","38,9549174","16,2768912","38,9549174",true,true,true,true,1,1,VIA DEI BIZANTINI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3596111,VIA DEI BRUTII,52,,same_street_outlier,true,true,true,"16,2818593","38,9618973","16,2818593","38,9618973","16,2818593","38,9618973",true,true,true,true,1,1,VIA DEI BRUTII,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3596222,VIA DEI BRUTII,96,,same_street_outlier,true,true,true,"16,33187","38,929303","16,33187","38,929303","16,33187","38,929303",true,true,true,true,2,2,VIA DEI BRUTII; VIA EDOARDO E FELICE FIORE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3514695,VIA DEI FAGGI,1,,same_street_outlier,true,true,true,"16,3133985","38,9508792","16,3133985","38,9508792","16,3133985","38,9508792",true,true,true,true,1,1,VIA DEI FAGGI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3533662,VIA DEI GELSOMINI,14,,same_street_outlier,true,true,true,"16,3345162","38,941689","16,3345162","38,941689","16,3345162","38,941689",true,true,true,true,1,1,VIA DEI GELSOMINI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3533643,VIA DEI GELSOMINI,16,,same_street_outlier,true,true,true,"16,3090328","38,9608493","16,3090328","38,9608493","16,3090328","38,9608493",true,true,true,true,1,1,VIA DEI GELSOMINI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3553345,VIA DEI MORGETI,16,,same_street_outlier,true,true,true,"16,33191","38,95755","16,33191","38,95755","16,33191","38,95755",true,true,true,true,1,1,VIA DEI MORGETI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3536876,VIA DEI PIOPPI,12,,same_street_outlier,true,true,true,"16,3146158","38,9519068","16,3146158","38,9519068","16,3146158","38,9519068",true,true,true,true,2,2,VIA CONFORTI; VIA DEI PIOPPI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3591647,VIA DEI SALICI,11,,same_street_outlier,true,true,true,"16,3128502","38,9524248","16,3128502","38,9524248","16,3128502","38,9524248",true,true,true,true,2,2,VIA COSCHI; VIA DEI SALICI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3512767,VIA DEI TAURINI,48,,same_street_outlier,true,true,true,"16,3127229","38,942348","16,3127229","38,942348","16,3127229","38,942348",true,true,true,true,1,1,VIA DEI TAURINI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3535681,VIA DEL LAVORO,1,,same_street_outlier,true,true,true,"16,327678","38,940753","16,327678","38,940753","16,327678","38,940753",true,true,true,true,2,2,VIA DEL LAVORO; VIA FELICE MONTESANTI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3536139,VIA DEL PROGRESSO,582,2,same_street_outlier,true,true,true,"16,3330573","38,926976","16,3330573","38,926976","16,3330573","38,926976",true,true,true,true,2,2,VIA DEGLI ETRUSCHI; VIA DEL PROGRESSO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3536113,VIA DEL PROGRESSO,610,,same_street_outlier,true,true,true,"16,3338241","38,9240589","16,3338241","38,9240589","16,3338241","38,9240589",true,true,true,true,2,2,VIA DEGLI ETRUSCHI; VIA DEL PROGRESSO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3538433,VIA DEL PROGRESSO,73,,same_street_outlier,true,true,true,"16,318104","38,972118","16,318104","38,972118","16,318104","38,972118",true,true,true,true,1,1,VIA DEL PROGRESSO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3528111,VIA DEL SOCCORSO,10,,same_street_outlier,true,true,true,"16,3268504","38,9740004","16,3268504","38,9740004","16,3268504","38,9740004",true,true,true,true,1,1,VIA DEL SOCCORSO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3537722,VIA DELLE IMPRESE,7,,same_street_outlier,true,true,true,"16,3249721","38,9449596","16,3249721","38,9449596","16,3249721","38,9449596",true,true,true,true,2,2,VIA DEGLI SVEVI; VIA DELLE IMPRESE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3524034,VIA DELLE ROSE,29,,same_street_outlier,true,true,true,"16,2840951","38,957373","16,2840951","38,957373","16,2840951","38,957373",true,true,true,true,1,1,VIA DELLE ROSE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3513296,VIA DELLE TERME,121,,same_street_outlier,true,true,true,"16,3234952","38,9422561","16,3234952","38,9422561","16,3234952","38,9422561",true,true,true,true,1,1,VIA DELLE TERME,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3517126,VIA DOMENICO CURCIO,1,,same_street_outlier,true,true,true,"16,3339418","38,9856768","16,3339418","38,9856768","16,3339418","38,9856768",true,true,true,true,1,1,VIA DOMENICO CURCIO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3517125,VIA DOMENICO CURCIO,16,,same_street_outlier,true,true,true,"16,2811602","38,9699342","16,2811602","38,9699342","16,2811602","38,9699342",true,true,true,true,1,1,VIA DOMENICO CURCIO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3515545,VIA DOMENICO E FRANCESCO RUBINO,1,,same_street_outlier,true,true,true,"16,3042145","38,9592364","16,3042145","38,9592364","16,3042145","38,9592364",true,true,true,true,1,1,VIA DOMENICO E FRANCESCO RUBINO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3511804,VIA DUCA D'AOSTA,158,,same_street_outlier,true,true,true,"16,2928504","38,9662242","16,2928504","38,9662242","16,2928504","38,9662242",true,true,true,true,1,1,VIA DUCA D'AOSTA,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3511766,VIA DUCA D'AOSTA,234,,same_street_outlier,true,true,true,"16,3215283","38,9607061","16,3215283","38,9607061","16,3215283","38,9607061",true,true,true,true,2,2,VIA DUCA D'AOSTA; VIA GIOVANNI GIOLITTI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3515129,VIA EMILIO BARBERIO,1,,same_street_outlier,true,true,true,"16,3224727","38,9657559","16,3224727","38,9657559","16,3224727","38,9657559",true,true,true,true,1,1,VIA EMILIO BARBERIO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3537383,VIA EMILIO SEGRE,3,,same_street_outlier,true,true,true,"16,2877869","38,9627912","16,2877869","38,9627912","16,2877869","38,9627912",true,true,true,true,2,2,VIA DEI GELSOMINI; VIA EMILIO SEGRE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3517684,VIA ENRICO COLOSIMO,39,,same_street_outlier,true,true,true,"16,3211182","38,9650534","16,3211182","38,9650534","16,3211182","38,9650534",true,true,true,true,1,1,VIA ENRICO COLOSIMO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3531678,VIA ENRICO TOTI,6,,same_street_outlier,true,true,true,"16,32119","38,9780579","16,32119","38,9780579","16,32119","38,9780579",true,true,true,true,1,1,VIA ENRICO TOTI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3522800,VIA ERNESTO PONTIERI,33,,same_street_outlier,true,true,true,"16,2840569","38,9680591","16,2840569","38,9680591","16,2840569","38,9680591",true,true,true,true,1,1,VIA ERNESTO PONTIERI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3518507,VIA EROI DI SAPRI,10,,same_street_outlier,true,true,true,"16,2826621","38,9533364","16,2826621","38,9533364","16,2826621","38,9533364",true,true,true,true,1,1,VIA EROI DI SAPRI,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3538975,VIA EUCLIDE,6,,same_street_outlier,true,true,true,"16,3142243","38,9722302","16,3142243","38,9722302","16,3142243","38,9722302",true,true,true,true,2,2,VIA EUCLIDE; VIA GUGLIELMO OBERDAN,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3565292,VIA FILIPPO TURATI,1,,same_street_outlier,true,true,true,"16,3191385","38,9733876","16,3191385","38,9733876","16,3191385","38,9733876",true,true,true,true,2,2,VIA FILIPPO TURATI; VIA ISONZO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3526835,VIA FIUME,4,,same_street_outlier,true,true,true,"16,32876","38,9771616","16,32876","38,9771616","16,32876","38,9771616",true,true,true,true,1,1,VIA FIUME,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3526822,VIA FIUME,61,,same_street_outlier,true,true,true,"16,2526862","38,921116","16,2526862","38,921116","16,2526862","38,921116",true,true,true,true,1,1,VIA FIUME,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3528979,VIA FIUME,67,,same_street_outlier,true,true,true,"16,2844053","38,9334536","16,2844053","38,9334536","16,2844053","38,9334536",true,true,true,true,1,1,VIA FIUME,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3530370,VIA FRANCESCO ANTONIO D'IPPOLITO,1,,same_street_outlier,true,true,true,"16,3179626","38,9722378","16,3179626","38,9722378","16,3179626","38,9722378",true,true,true,true,1,1,VIA FRANCESCO ANTONIO D'IPPOLITO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3605117,VIA FRANCESCO CAPARELLO,32,,same_street_outlier,true,true,true,"16,308152","38,9718603","16,308152","38,9718603","16,308152","38,9718603",true,true,true,true,1,1,VIA FRANCESCO CAPARELLO,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
3513809,VIA FRANCESCO COSTABILE,12,,same_street_outlier,true,true,true,"16,2870397","38,9655834","16,2870397","38,9655834","16,2870397","38,9655834",true,true,true,true,1,1,VIA FRANCESCO COSTABILE,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review
