provider_batch_id,batch_rank,access_id,address_query,street,house_number,house_number_suffix,city,province,region,country,source_lon,source_lat,coordinate_quality_flag,coordinate_suspect_reason,source_diagnosis,recovery_action,existing_geocoder_status,existing_geocoder_provider_confidence,local_anchor_status,local_anchor_confidence,local_anchor_lon,local_anchor_lat,local_anchor_distance_from_source_m,requested_provider_instruction,result_lon,result_lat,result_accuracy_m,result_confidence,result_match_type,result_provider,result_raw_id,result_notes
anncsu_dedicated_geocoder_batch_2_2025,20,3519289,"CONTRADA VELATI 27, Lamezia Terme, Catanzaro, Calabria, Italia",CONTRADA VELATI,27,,Lamezia Terme,Catanzaro,Calabria,Italia,16.3201673,38.977266,same_street_outlier,nearest same-street civic is 737.0 m away; progressive civic-number neighbour is 737.0 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.3118068,38.9785811,737.3,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,21,3519358,"VIA PASQUALE D'AMICO 27, Lamezia Terme, Catanzaro, Calabria, Italia",VIA PASQUALE D'AMICO,27,,Lamezia Terme,Catanzaro,Calabria,Italia,16.2849084,38.9656171,same_street_outlier,3797.7 m from same-street cluster centroid; nearest same-street civic is 4436.6 m away; progressive civic-number neighbour is 4436.6 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,low,16.3238788,38.9396955,4434.4,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,22,3519473,"VIA PASQUALE PALADINO 1, Lamezia Terme, Catanzaro, Calabria, Italia",VIA PASQUALE PALADINO,1,,Lamezia Terme,Catanzaro,Calabria,Italia,16.3022644,38.9536127,same_street_outlier,nearest same-street civic is 1059.8 m away; progressive civic-number neighbour is 2501.3 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,low,16.3129823,38.9582114,1058.5,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,23,3519498,"PIAZZA NICASTRO 25, Lamezia Terme, Catanzaro, Calabria, Italia",PIAZZA NICASTRO,25,,Lamezia Terme,Catanzaro,Calabria,Italia,16.3032302,38.9576049,same_street_outlier,1727.1 m from same-street cluster centroid; nearest same-street civic is 1797.7 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 1798.1 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,low,16.3199533,38.9671908,1796.3,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,24,3519528,"VIA CALATAFIMI 5, Lamezia Terme, Catanzaro, Calabria, Italia",VIA CALATAFIMI,5,,Lamezia Terme,Catanzaro,Calabria,Italia,16.320142,38.9738622,same_street_outlier,progressive civic-number neighbour is 786.3 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,low,16.3160181,38.9742315,358.9,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,25,3519529,"VIA CALATAFIMI 58, Lamezia Terme, Catanzaro, Calabria, Italia",VIA CALATAFIMI,58,,Lamezia Terme,Catanzaro,Calabria,Italia,16.3293818,38.9774269,same_street_outlier,nearest same-street civic is 892.9 m away; progressive civic-number neighbour is 1678.4 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,low,16.3160181,38.9742315,1208.6,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,26,3519781,"CONTRADA GABELLA 290, Lamezia Terme, Catanzaro, Calabria, Italia",CONTRADA GABELLA,290,,Lamezia Terme,Catanzaro,Calabria,Italia,16.2961929,38.982958,same_street_outlier,progressive civic-number neighbour is 1928.8 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.3415815,38.9537039,5097.0,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,27,3519783,"CONTRADA GABELLA 301, Lamezia Terme, Catanzaro, Calabria, Italia",CONTRADA GABELLA,301,,Lamezia Terme,Catanzaro,Calabria,Italia,16.2932086,38.9828011,same_street_outlier,progressive civic-number neighbour is 1663.8 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.307742,38.9681755,2055.0,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,28,3519786,"CONTRADA GABELLA 303, Lamezia Terme, Catanzaro, Calabria, Italia",CONTRADA GABELLA,303,,Lamezia Terme,Catanzaro,Calabria,Italia,16.2949727,38.9851065,same_street_outlier,progressive civic-number neighbour is 1838.2 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.273993,38.9826697,1833.5,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,29,3519808,"CONTRADA GABELLA 45, Lamezia Terme, Catanzaro, Calabria, Italia",CONTRADA GABELLA,45,,Lamezia Terme,Catanzaro,Calabria,Italia,16.2455054,38.9976349,same_street_outlier,nearest same-street civic is 2961.5 m away; progressive civic-number neighbour is 3012.6 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.2744573,38.9825926,3009.8,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,30,3519818,"CONTRADA GABELLA 131, Lamezia Terme, Catanzaro, Calabria, Italia",CONTRADA GABELLA,131,,Lamezia Terme,Catanzaro,Calabria,Italia,16.2863236,38.982073,same_street_outlier,point is near validated ANNCSU civics labelled CONTRADA MURETTO (5 of nearby context within 120 m); progressive civic-number neighbour is 1014.5 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,low,16.274533,38.9834769,1031.0,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,31,3520013,"VIA INNOCENZO NONO 41, Lamezia Terme, Catanzaro, Calabria, Italia",VIA INNOCENZO NONO,41,,Lamezia Terme,Catanzaro,Calabria,Italia,16.2810559,38.9645937,same_street_outlier,nearest same-street civic is 2169.6 m away; progressive civic-number neighbour is 2286.3 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.3050896,38.9664252,2087.8,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,32,3520017,"VIA INNOCENZO NONO 53, Lamezia Terme, Catanzaro, Calabria, Italia",VIA INNOCENZO NONO,53,,Lamezia Terme,Catanzaro,Calabria,Italia,16.3271908,38.9512787,same_street_outlier,nearest same-street civic is 2138.4 m away; progressive civic-number neighbour is 2182.0 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,low,16.3028399,38.9543914,2133.9,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,33,3520020,"VIA INNOCENZO NONO 42, Lamezia Terme, Catanzaro, Calabria, Italia",VIA INNOCENZO NONO,42,,Lamezia Terme,Catanzaro,Calabria,Italia,16.306573,38.9698403,same_street_outlier,progressive civic-number neighbour is 1729.4 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.3038799,38.9604921,1065.2,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,34,3520034,"VIA LUIGI GALVANI 11, Lamezia Terme, Catanzaro, Calabria, Italia",VIA LUIGI GALVANI,11,,Lamezia Terme,Catanzaro,Calabria,Italia,16.3152751,38.9702276,needs_manual_coordinate_review,rare census-cell placement for same-street civics,suspect_coordinate_present_in_original_anncsu_raw,manual_coordinate_review_before_geometry,,,candidate_requires_human_review,medium,16.2907511,38.9666572,2157.0,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,35,3520037,"VIA LUIGI GALVANI 10, Lamezia Terme, Catanzaro, Calabria, Italia",VIA LUIGI GALVANI,10,,Lamezia Terme,Catanzaro,Calabria,Italia,16.3145036,38.9698506,needs_manual_coordinate_review,rare census-cell placement for same-street civics,suspect_coordinate_present_in_original_anncsu_raw,manual_coordinate_review_before_geometry,,,candidate_requires_human_review,medium,16.2913713,38.9665153,2034.0,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,36,3520173,"CONTRADA CASTURI 3, Lamezia Terme, Catanzaro, Calabria, Italia",CONTRADA CASTURI,3,,Lamezia Terme,Catanzaro,Calabria,Italia,16.2493873,38.8752814,same_street_outlier,12160.7 m from same-street cluster centroid; nearest same-street civic is 11911.8 m away; progressive civic-number neighbour is 12647.3 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.3104878,38.9797181,12759.0,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,37,3520317,"VIA CAVALIERE NICOLA AZZARITO 3, Lamezia Terme, Catanzaro, Calabria, Italia",VIA CAVALIERE NICOLA AZZARITO,3,,Lamezia Terme,Catanzaro,Calabria,Italia,16.3078557,38.9553558,isolated_point,nearest same-street civic is 640.9 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.2976922,38.9451372,1436.5,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,38,3520410,"VIA DEI BIZANTINI 131, Lamezia Terme, Catanzaro, Calabria, Italia",VIA DEI BIZANTINI,131,,Lamezia Terme,Catanzaro,Calabria,Italia,16.2679017,38.9617222,same_street_outlier,nearest same-street civic is 517.8 m away; progressive civic-number neighbour is 3214.6 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.3035439,38.9529847,3231.4,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,39,3520440,"VIA DEI BIZANTINI 181, Lamezia Terme, Catanzaro, Calabria, Italia",VIA DEI BIZANTINI,181,,Lamezia Terme,Catanzaro,Calabria,Italia,16.2896293,38.9641287,same_street_outlier,progressive civic-number neighbour is 1795.0 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.3007499,38.948848,1952.4,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,40,3520443,"VIA DEI BIZANTINI 195/B, Lamezia Terme, Catanzaro, Calabria, Italia",VIA DEI BIZANTINI,195,B,Lamezia Terme,Catanzaro,Calabria,Italia,16.2952975,38.9622472,same_street_outlier,nearest same-street civic is 533.7 m away; progressive civic-number neighbour is 1339.2 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.3040313,38.9521376,1354.2,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,41,3521272,"VIA NAPOLEONE BRUNO RUBERTO 22, Lamezia Terme, Catanzaro, Calabria, Italia",VIA NAPOLEONE BRUNO RUBERTO,22,,Lamezia Terme,Catanzaro,Calabria,Italia,16.3198823,38.9728635,same_street_outlier,nearest same-street civic is 1470.4 m away; progressive civic-number neighbour is 1577.1 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,low,16.3043238,38.9675729,1468.1,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,42,3521273,"VIA NAPOLEONE BRUNO RUBERTO 69, Lamezia Terme, Catanzaro, Calabria, Italia",VIA NAPOLEONE BRUNO RUBERTO,69,,Lamezia Terme,Catanzaro,Calabria,Italia,16.2948038,38.9597986,same_street_outlier,nearest same-street civic is 929.7 m away; progressive civic-number neighbour is 1063.1 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,low,16.3020105,38.9660038,929.7,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,43,3521540,"CONTRADA QUATTROCCHI 23, Lamezia Terme, Catanzaro, Calabria, Italia",CONTRADA QUATTROCCHI,23,,Lamezia Terme,Catanzaro,Calabria,Italia,16.35599,38.9622496,same_street_outlier,progressive civic-number neighbour is 1200.6 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.3421513,38.9634946,1204.5,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,44,3521541,"CONTRADA QUATTROCCHI 25, Lamezia Terme, Catanzaro, Calabria, Italia",CONTRADA QUATTROCCHI,25,,Lamezia Terme,Catanzaro,Calabria,Italia,16.2238999,38.9667477,same_street_outlier,nearest same-street civic is 658.8 m away; progressive civic-number neighbour is 11408.8 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.3420206,38.9636328,10218.3,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,45,3521543,"CONTRADA QUATTROCCHI 25/A, Lamezia Terme, Catanzaro, Calabria, Italia",CONTRADA QUATTROCCHI,25,A,Lamezia Terme,Catanzaro,Calabria,Italia,16.355259,38.959743,same_street_outlier,progressive civic-number neighbour is 11408.8 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.3420206,38.9636328,1223.6,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,46,3521544,"CONTRADA QUATTROCCHI 25/B, Lamezia Terme, Catanzaro, Calabria, Italia",CONTRADA QUATTROCCHI,25,B,Lamezia Terme,Catanzaro,Calabria,Italia,16.2216,38.96109,same_street_outlier,nearest same-street civic is 658.8 m away; progressive civic-number neighbour is 10422.0 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.3420206,38.9636328,10415.5,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,47,3521555,"CONTRADA QUATTROCCHI 19, Lamezia Terme, Catanzaro, Calabria, Italia",CONTRADA QUATTROCCHI,19,,Lamezia Terme,Catanzaro,Calabria,Italia,16.2497599,38.977077,isolated_point,nearest same-street civic is 688.1 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.2412868,38.9758877,744.3,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,48,3521560,"CONTRADA QUATTROCCHI 4, Lamezia Terme, Catanzaro, Calabria, Italia",CONTRADA QUATTROCCHI,4,,Lamezia Terme,Catanzaro,Calabria,Italia,16.3040511,38.9190834,same_street_outlier,nearest same-street civic is 5924.2 m away; progressive civic-number neighbour is 6052.4 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.2896949,38.9699807,5794.1,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,49,3521942,"VIA ROMA 4, Lamezia Terme, Catanzaro, Calabria, Italia",VIA ROMA,4,,Lamezia Terme,Catanzaro,Calabria,Italia,16.3212663,38.9741346,same_street_outlier,3115.5 m from same-street cluster centroid; nearest same-street civic is 3234.3 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 3278.0 m away,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,,,candidate_requires_human_review,medium,16.2846865,38.966518,3273.8,P2_dedicated_provider_useful,,,,,,,,
anncsu_dedicated_geocoder_batch_2_2025,50,3522157,"VIA LUIGI GALVANI 9, Lamezia Terme, Catanzaro, Calabria, Italia",VIA LUIGI GALVANI,9,,Lamezia Terme,Catanzaro,Calabria,Italia,16.3177124,38.9729637,needs_manual_coordinate_review,rare census-cell placement for same-street civics,suspect_coordinate_present_in_original_anncsu_raw,manual_coordinate_review_before_geometry,,,candidate_requires_human_review,medium,16.2919916,38.9663734,2341.2,P2_dedicated_provider_useful,,,,,,,,
